Name,Price,ProductDetails,Link
Acer Extensa 15 AMD Ryzen 5 16GB RAM 512GB SSD 15.6 Inch Windows 11 Laptop,£449.97,"AMD Ryzen 5 7520U Processor, 15.6 Inch Full HD Screen, 16GB RAM, 512GB SSD, 1 year warranty",https://www.laptopsdirect.co.uk/acer-extensa-15-amd-ryzen-5-16gb-ram-512gb-ssd-15.6-inch-windows-11-laptop-nx.eh3ek.009/version.asp
Lenovo ThinkPad P16s AMD Ryzen 7 6850U 16GB 512GB Radeon 680M 16 Inch FHD Windows 11 Pro Laptop,£869.97,"Ryzen 7 Pro 6850U Processor, Radeon Graphics Graphics card, 16 Inch 1920 x 1200 Screen, 16GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/lenovo-thinkpad-p16s-amd-ryzen-7-6850u-16gb-512gb-16-inch-windows-11-pro-la-21ck0031uk/version.asp
Medion Deputy P30 Intel Core i5 16GB 512GB RTX 3060 144Hz FHD 15.6 Inch Windows 11 Gaming Laptop,£749.97,"Intel Core i5 12500H Processor, GeForce RTX 3060 Graphics card, 15.6 Inch Full HD 144Hz Screen, 16GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/medion-deputy-p30-i5-12500h-16gb-512-rtx-3060-15.6-inch-fhd-144hz-300-nit-w-30034001/version.asp
MSI Katana 17 Intel Core i7 8GB 1TB SSD RTX 2050 144Hz 17.3 Inch Windows 11 Gaming Laptop,£789.97,"Intel Core i7 12650H Processor, GeForce RTX 2050 8GB Graphics card, 17.3 Inch Full HD 144Hz Screen, 8GB RAM, 1TB SSD",https://www.laptopsdirect.co.uk/msi-katana-17-intel-core-i7-12650h-8gb-1tb-ssd-geforce-rtx-3050-17.3-inch-g-9s7-17l541-025/version.asp
ASUS VivoBook 14 Intel Pentium Gold 7505 4GB 128GB SSD 14 Inch Windows 11 Home Laptop,£229.97,"Pentium Gold 7505 Processor, UHD Graphics Graphics card, 14 Inch Full HD Screen, 4GB RAM, 128GB SSD",https://www.laptopsdirect.co.uk/-x1400ea-ek1651ws/version.asp
Refurbished Lenovo Yoga Slim 7 Pro X Core i7-12700H 16GB 512GB 14.5 Inch 3K Windows 11 Laptop,£749.97,"Intel Core i7 12700H Processor, 14.5 Inch 3072 x 1920 Screen, 16GB RAM, 512GB SSD, 3 Month Warranty",https://www.laptopsdirect.co.uk/refurbished-lenovo-yoga-slim-7-prox-core-i7-12700h-16gb-512gb-14.5-inch-3k-a1-82tk0020uk/version.asp
Refurbished Lenovo IdeaPad Duet 5 Qualcomm Snapdragon 7c 8GB 256GB 13.3 Inch Convertible Chromebook - Blue,£299.97,"Snapdragon 7c Processor, 13.3 Inch Full HD Screen, 8GB RAM, 256GB SSD, 3 Month Warranty",https://www.laptopsdirect.co.uk/refurbished-lenovo-ideapad-duet-5-qualcomm-snapdragon-7c-8gb-256gb-13.3-inc-a1-82qs000nuk/version.asp
HP ProBook 450 G9 Core i5-1235U 8GB 256GB SSD 15.6 Inch Windows 10 Pro Laptop,£684.97,"Intel Core i5 1235U Processor, Iris Xe Graphics Graphics card, 15.6 Inch Full HD Screen, 8GB RAM, 256GB SSD",https://www.laptopsdirect.co.uk/hp-probook-450-g9-core-i5-1235u-8gb-256gb-ssd-15.6-inch-windows-10-pro-lapt-5y4a4ea/version.asp
Acer Aspire 3 Intel Core i7 16GB 1TB SSD 15.6 Inch Windows 11 Laptop,£749.97,"Intel Core i7 1165G7 Processor, Intel Iris Xe Graphics Graphics card, 15.6 Inch Full HD Screen, 16GB RAM, 1TB SSD",https://www.laptopsdirect.co.uk/acer-aspire-3-core-i7-1165g7-16gb-1tb-ssd-15.6-inch-windows-11-laptop-nx.addek.00r/version.asp
Asus TUF Gaming A15 AMD Ryzen 7 16GB 512GB RTX 4060 144Hz FHD 15.6 Inch Windows 11 Home Gaming Laptop,£999.97,"AMD Ryzen 7 7735HS Processor, GeForce RTX 4060 8GB Graphics card, 15.6 Inch Full HD 144Hz Screen, 16GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/asus-tuf-gaming-a15-amd-ryzen-7-16gb-512gb-rtx-4060-fhd-144hz-windows-11-ho-fa507nv-lp023w/version.asp
Refurbished HP EliteBook 840 G5 Ultrabook Core i5 8th Gen 8GB 256GB 14 Inch Windows 11 Professional Laptop,£299.97,"Intel Core i5 Processor, 14 Inch 1366 x 768 Screen, 8GB RAM, 256GB SSD, 1 year warranty",https://www.laptopsdirect.co.uk/refurbished-hp-elitebook-840-g5-core-i5-8th-gen-8gb-256gb-14-inch-windows-1-t1-840g5i58gb256gbw10p/version.asp
HP Victus 16-d0002na Intel Core i5 8GB 512GB RTX 3050 Ti 144Hz FHD 16.1 Inch Gaming Laptop,£949.97,"Intel Core i5 11400H Processor, GeForce RTX 3050 Ti Graphics card, 16.1 Inch Full HD 144Hz Screen, 8GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/hp-victus-intel-core-i5-8gb-512gb-rtx-3050-ti-144hz-fhd-16.1-inch-gaming-la-677h2ea/version.asp
Apple MacBook Pro 16 Inch M1 Pro 16GB RAM 512GB SSD 2021 -  Silver,£1739.97,"M1 Pro M1 Processor, M1 Pro 16-Core Graphics card, 16 Inch 3456 x 2234 120Hz Screen, 16GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/apple-macbook-pro-m1-pro-10-core-cpu-16-core-gpu-512gb-ssd-16-inch-mac-os-l-mk1e3b-a/version.asp
Apple MacBook Pro 16 Inch M1 Pro 16GB RAM 512GB SSD 2021 - Space Grey,£1749.97,"M1 Pro M1 Processor, M1 Pro 16-Core Graphics card, 16 Inch 3456 x 2234 120Hz Screen, 16GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/apple-macbook-pro-m1-pro-10-core-cpu-16-core-gpu-512gb-ssd-16-inch-mac-os-l-mk183b-a/version.asp
HP 470 G9 Intel Core i5-1235U 16GB 512GB 17.3 Inch Windows 11 Pro Laptop in Silver,£737.97,"Intel Core i5 1235U Processor, Iris Xe Graphics Graphics card, 17.3 Inch Full HD Screen, 16GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/hewlett-packard-hp-470g9-i5-1235u-17-16gb-512-6s708ea/version.asp
HP Pro x2 612 G2 Core i5 4GB RAM 128GB SSD 12 Inch Windows 10 Pro Convertible Tablet,£219.97,"Connectivity: Wifi & Cellular, Intel Core i5 I5-7Y54 Processor, Intel HD Graphics 615 Graphics card, 128GB Storage, 12 Inch 1920 x 1080pixels Screen",https://www.laptopsdirect.co.uk/hp-pro-x2-612-g2-tablet-core-i5-4gb-ram-128gb-ssd-4g-12-inch-tablet-x4c19av/version.asp
Refurbished Lenovo IdeaPad 3 Intel Celeron N4020 4GB 128GB 14 Inch Chromebook,£169.97,"Intel Celeron N4020 Processor, 14 Inch Full HD Screen, 4GB RAM, 128GB SSD, 3 Month Warranty",https://www.laptopsdirect.co.uk/refurbished-lenovo-ideapad-3-intel-celeron-n4020-4gb-128gb-14-inch-chromebo-a1-82c10034uk/version.asp
Lenovo V17 Intel Core i5 8GB RAM 512GB SSD 17.3 Inch Windows 11 Pro Laptop,£599.97,"Intel Core i5 1335U Processor, 17.3 Inch Full HD Screen, 8GB RAM, 512GB SSD, Windows 11 Pro",https://www.laptopsdirect.co.uk/lenovo-v17-intel-core-i5-8gb-ram-512gb-ssd-17.3-inch-windows-11-pro-laptop-83a20004uk/version.asp
Lenovo ThinkPad P16s AMD Ryzen 7 6850U 32GB 1TB SSD Radeon 680M 16 Inch Windows 11 Pro Laptop,£1149.97,"Ryzen 7 Pro 6850U Processor, Radeon 680M Graphics card, 16 Inch 1920 x 1200 Screen, 32GB RAM, 1TB SSD",https://www.laptopsdirect.co.uk/lenovo-thinkpad-p16s-amd-ryzen-7-6850u-32gb-1tb-ssd-radeon-680m-16-inch-win-21ck0036uk/version.asp
Apple MacBook Pro 16 Inch M2 Pro Chip 16GB 1TB SSD - Space Grey,£2449.97,"M2 Pro M2 Pro Chip Processor, M2 Pro 19-core Graphics card, 16 Inch 3456 x 2234 120Hz Screen, 16GB RAM, 1TB SSD",https://www.laptopsdirect.co.uk/macbook-pro-16-inch-apple-m2-pro-chip-12c-cpu-19c-gpu-16gb-um-1tb-ssd-mnw93b-a/version.asp
Acer Aspire 1 Intel Pentium Silver 4GB RAM 128GB eMMC 14 Inch Windows 11 Laptop,£229.97,"Intel Pentium N6000 Processor, UHD Graphics Graphics card, 14 Inch Full HD Screen, 4GB RAM, 128GB SSD",https://www.laptopsdirect.co.uk/acer-aspire-1-intel-pentium-silver-n6000-4gb-128gb-ssd-14-inch-windows-11-l-nx.a9jek.008/version.asp
Lenovo ThinkPad E14 Core i5-1135G7 8GB 256GB SSD 14 Inch Windows 11 Pro Laptop,£599.97,"Intel Core i5 1135G7 Processor, Iris Xe Graphics Graphics card, 14 Inch Full HD Screen, 8GB RAM, 256GB SSD",https://www.laptopsdirect.co.uk/lenovo-thinkpad-e14-core-i5-1135g7-8gb-256gb-ssd-14-inch-windows-11-pro-lap-20ta00luuk/version.asp
Refurbished HP EliteBook 840 G3 Ultrabook Core i5 6th gen 16GB 256GB 14 Inch Windows 10 Professional Laptop,£259.97,"Intel Core i5 Processor, 14 Inch 1366 x 768 Screen, 16GB RAM, 256GB SSD, 1 year warranty",https://www.laptopsdirect.co.uk/refurbished-hp-elitebook-840-g3-ultrabook-core-i5-6th-gen-16gb-256gb-14-inc-t1-840g3i516gb256gbw10p/version.asp
HP ZBook Power G8 Core i7-11800H 16GB 256GB SSD 15.6 Inch FHD Quadro T600 Mobile Workstation Laptop,£849.97,"Intel Core i7 11800H Processor, T600 Graphics card, 15.6 Inch Full HD Screen, 16GB RAM, 256GB SSD",https://www.laptopsdirect.co.uk/hp-zbook-power-g8-core-i7-11800h-8gb-256gb-ssd-15.6-inch-fhd-quadro-t600-mo-525g9ea-16gb/version.asp
Refurbished HP EliteBook 840 G6 Ultrabook Core i5 8th gen 16GB 256GB SSD 14 Inch Windows 11 Professional Laptop,£329.97,"Intel Core i5 CORE I5-8365U 1.60 GHZ Processor, INTEL WHISKEYLAKE-U GT2 [UHD 620] GRAPHICS Graphics card, 14 Inch 1366 x 768 Screen, 16GB RAM, 256GB SSD",https://www.laptopsdirect.co.uk/refurbished-hp-elitebook-840-g6-ultrabook-core-i5-8th-gen-16gb-256gb-ssd-14-t1-840g6i516gb256gbw10p-/version.asp
Dell Latitude 3420 Core i5 8GB RAM 256GB SSD 14 Inch Windows 11 Pro Laptop,£599.97,"Intel Core i5 1135G7 Processor, 14 Inch Full HD Screen, 8GB RAM, 256GB Hard Drive + 256GB SSD, 1 year warranty",https://www.laptopsdirect.co.uk/dell-latitude-3420-core-i5-8gb-ram-256gb-ssd-14-inch-windows-11-pro-laptop-4jjp7/version.asp
Razer Book 13 Intel Evo Core i5 8GB RAM 256GB SSD 13.4 Inch Windows 11 Laptop,£539.97,"Intel Core i5 1135G7 Processor, 13.4 Inch 1920 x 1200 Screen, 8GB RAM, 256GB SSD, 1 year warranty",https://www.laptopsdirect.co.uk/razor-razer-book-13-evo-intel-core-i5-1135g7-8gb-256gb-ssd-13.4-inch-fhd-wi-rz09-0357gwm1-r3w1/version.asp
Lenovo ThinkPad L15 Gen 1 Ryzen 5-4650U 8GB 256GB 15.6 Inch Windows 10 Pro Laptop,£499.97,"Ryzen 5 Pro 4650U Processor, Radeon Graphics Graphics card, 15.6 Inch 1080 x 1920 Screen, 8GB RAM, 256GB SSD",https://www.laptopsdirect.co.uk/lenovo-thinkpad-l15-gen-1-ryzen-5-4650u-8gb-256gb-15.6-inch-windows-10-pro-20u7003yuk/version.asp
MSI Pulse 17 Intel Core i7 16GB 1TB SSD RTX 4060 144Hz 17.3 Inch Windows 11 Gaming Laptop + Backpack and Mouse,£1279.97,"Intel Core i7 13700H Processor, GeForce RTX 4060 Graphics card, 17.3 Inch Full HD 144Hz Screen, 16GB RAM, 1TB SSD",https://www.laptopsdirect.co.uk/msi-pulse-17-intel-core-i7-13700h-16gb-1tb-ssd-geforce-rtx-4060-17.3-inch-g-9s7-17l531-010/version.asp
Lenovo ThinkPad P16s Gen 1 Intel Core i7 16GB RAM 512GB SSD Quadro T550 16 Inch Windows 10 Pro Workstation Laptop,£1099.97,"Intel Core i7 1260P Processor, Quadro T550 4GB Graphics card, 16 Inch 1920 x 1200 Screen, 16GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/lenovo-thinkpad-p16s-gen-1-intel-core-i7-16gb-ram-512gb-ssd-quadro-t550-16-21bt000auk/version.asp
Apple MacBook Pro 14 Inch M2 16GB 512GB SSD - Silver ,£1949.97,"M2 Pro M2 Pro Processor, M2 Graphics card, 14 Inch 3024 x 1964 120Hz Screen, 16GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/apple-macbook-pro-14-inch-m2-16gb-512gb-ssd-silver-mphh3b-a/version.asp
MSI Raider GE66 Intel Core i9 32GB RAM 2TB SSD RTX 3070 Ti 240Hz QHD 15.6 inch Windows 11 Gaming Laptop,£1799.97,"Intel Core i9 12900HK Processor, GeForce RTX 3070 Ti 8GB Graphics card, 15.6 Inch QHD Screen, 32GB RAM, 2TB SSD",https://www.laptopsdirect.co.uk/msi-raider-ge66-deluxe-edition-intel-core-i9-12900hk-rtx-3070-ti-16gb-ram-2-9s7-154434-478/version.asp
HP 250 G9 Laptop Intel Core i3-1215U  8GB 256GB SSD 15.6 Inch FHD Windows 11 Home Laptop,£379.97,"Intel Core i3 1215U Processor, UHD Graphics Graphics card, 15.6 Inch Full HD Screen, 8GB RAM, 256GB SSD",https://www.laptopsdirect.co.uk/hp-250-g9-laptop-intel-core-i3-8gb-256-ssd-fhd-windows-11-home-6q8b9es/version.asp
Refurbished HP EliteBook 840 G5 Ultrabook Core i5 8th gen 16GB 256GB 14 Inch Windows 11 Professional Laptop,£319.97,"Intel Core i5 Processor, 14 Inch 1366 x 768 Screen, 16GB RAM, 256GB SSD, 1 year warranty",https://www.laptopsdirect.co.uk/refurbished-hp-elitebook-850-g5-core-i7-8650u-16gb-512gb-ssd-15.6-inch-wind-t1-840g5i516gb256gbw10p/version.asp
Lenovo ThinkPad P14s Gen 3 Core i7-1260P 16GB 512GB SSD Quadro T550 14 Inch Windows 10 Pro Laptop  ,£1069.97,"Intel Core i7 1260P Processor, Quadro T550 4GB Graphics card, 14 Inch 1920 x 1200 Screen, 16GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/lenovo-thinkpad-p14s-gen-3-core-i7-1260p-16gb-512gb-ssd-quadro-t550-14-inch-21ak0042uk/version.asp
Refurbished Asus E410KA-EB185WS Intel Celeron N4500 4GB 64GB 14 Inch Windows 11 Laptop,£139.97,"Intel Celeron N4500 Processor, 14 Inch Full HD Screen, 4GB RAM, 64GB SSD, 3 Month Warranty",https://www.laptopsdirect.co.uk/refurbished-asus-e410ka-eb185ws-intel-celeron-n4500-4gb-64gb-14-inch-window-a1-e410ka-eb185ws/version.asp
Dell Latitude 7430 Core i7 16GB RAM 512GB SSD 14 Inch FHD Windows 11 Pro Laptop,£974.97,"Intel Core i7 1265U Processor, 14 Inch Full HD Screen, 16GB RAM, 512GB SSD, 3 year warranty",https://www.laptopsdirect.co.uk/dell-latitude-7430-core-i7-1265u-16gb-512gb-ssd-14-inch-fhd-windows-11-pro-53knv/version.asp
Lenovo Thinkbook 13s G2 Intel Core i7 8GB RAM 256GB SSD 13.3 Inch Windows 11 Pro Laptop,£549.97,"Intel Core i7 1165G7 Processor, 13.3 Inch 1920 x 1200 Screen, 8GB RAM, 256GB SSD, 1 year warranty",https://www.laptopsdirect.co.uk/lenovo-13s-g2-intel-core-i7-8gb-ram-256gb-ssd-13.3-inch-windows-11-pro-lapt-20v900b6uk/version.asp
Refurbished Lenovo IdeaPad 3i Intel Celeron 6305 4GB 128GB 17.3 Inch Windows 11 Laptop,£229.97,"Intel Celeron 6305 Processor, 17.3 Inch 1600 x 900 Screen, 4GB RAM, 128GB SSD, 3 Month Warranty",https://www.laptopsdirect.co.uk/refurbished-lenovo-ideapad-3i-intel-celeron-6305-4gb-128gb-17.3-inch-window-a1-82h900k5uk/version.asp
"Apple MacBook Air 13.3"" M1 8GB 256GB SSD 2020 - Space Grey",£844.97,"M1 M1 Processor, M1 Graphics card, 13 Inch 2560 x 1600 Screen, 8GB RAM, 256GB SSD",https://www.laptopsdirect.co.uk/macbook-air-13-inch-apple-m1-chip-8-core-cpu-7-core-gpu-8gb-256gb-ssd-spa-mgn63b-a/version.asp
Refurbished HP EliteBook 850 G5 Ultrabook Core i5 7th Gen 8GB 256GB 15.6 Inch Windows 11 Professional Laptop,£379.97,"Intel Core i5 8350U Processor, 15.6 Inch 1366 x 768 Screen, 8GB RAM, 256GB SSD, 1 year warranty",https://www.laptopsdirect.co.uk/refurbished-hp-elitebook-850-g5-core-i5-8th-gen-8gb-256gb-15-inch-windows-1-t1-850g5i58gb256gbw10p/version.asp
Apple MacBook Pro 14 Inch M2 16GB 512GB SSD - Space Grey,£1979.97,"M2 Pro M2 Pro Processor, M2 Pro 16-core Graphics card, 14 Inch 3024 x 1964 120Hz Screen, 16GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/macbook-pro-14-inch-apple-m2-pro-chip-10c-cpu-16c-gpu-16gb-um-512gb-ss-mphe3b-a/version.asp
HP ProBook 440 G9 Intel Core i5 1235U 16GB 256GB SSD 14 Inch Windows 11 Pro Laptop,£799.97,"Intel Core i5 1235U Processor, Iris Xe Graphics Graphics card, 13.5 Inch Full HD Screen, 16GB RAM, 256GB SSD",https://www.laptopsdirect.co.uk/-6f1c2ea/version.asp
Lenovo ThinkPad P16s Gen 1 Intel Core i7 16GB RAM 512GB SSD Quadro T550 16 Inch Windows 11 Pro Workstation Laptop,£1349.97,"Intel Core i7 1270P Processor, Quadro T550 Graphics card, 16 Inch 1920 x 1200 Screen, 16GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/-21bt0009uk/version.asp
Asus TUF F15  Intel Core i5 8GB 512GB RTX 3050 Ti 144Hz FHD 15.6 Inch Windows 11 Home Gaming Laptop,£679.97,"Intel Core i5 11400H Processor, GeForce RTX 3050 Ti 4GB Graphics card, 15.6 Inch Full HD 144Hz Screen, 8GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/asus-tuf-gaming-f15-intel-core-i5-11400h-8gb-ram-512gb-ssd-nvidia-rtx-3050-fx506he-hn011w/version.asp
Lenovo ThinkPad X1 Nano Gen 2 21E8 Intel Core i5-1240P 16GB 256GB SSD 13 Inch Windows 11 Pro Laptop,£799.97,"Intel Core i5 1240P Processor, Iris Xe Graphics Graphics card, 13 Inch 2160 x 1350 Screen, 16GB RAM, 256GB SSD",https://www.laptopsdirect.co.uk/lenovo-thinkpad-x1-nano-gen-2-21e8-intel-core-i5-1240p-16gb-256gb-ssd-13-in-21e80026uk/version.asp
"Medion Erazer NB Crawler E25 15.6"" FHD 144Hz AMD Ryzen 5-5600H 8 GB 512 GB  RTX 3050 Windows 11 Home Gaming Laptop",£599.97,"AMD Ryzen 5 5600H Processor, GeForce RTX 3050 4GB Graphics card, 15.6 Inch Full HD 144Hz Screen, 8GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/medion-crawler-e25-amd-ryzen-5-5600h-rtx-3050-8gb-ram-512ssd-fhd-144hz-15.6-30033286/version.asp
Refurbished HP EliteBook 850 G3 Ultrabook Core i5 6th gen 8GB 256GB 15.6 Inch Windows 10 Professional Laptop,£319.97,"Intel Core i5 Processor, 15.6 Inch 1366 x 768 Screen, 8GB RAM, 256GB SSD, 1 year warranty",https://www.laptopsdirect.co.uk/refurbished-hp-elitebook-850-g3-core-i5-6th-gen-8gb-256gb-15.6-inch-windows-t1-850g3i58gb256gbw10p/version.asp
Medion Erazer Deputy P50 Intel Core i7 16GB 1TB RTX 4060 FHD 144Hz 15.6 Inch Windows 11 Home Gaming Laptop,£997.97,"Intel Core i7 12700H Processor, GeForce RTX 4060 Graphics card, 15.6 Inch Full HD 144Hz Screen, 16GB RAM, 1TB SSD",https://www.laptopsdirect.co.uk/medion-erazer-deputy-p50-intel-core-i7-16gb-1tb-rtx-4060-fhd-144hz-15.6-inc-30035613/version.asp
Acer Extensa 15 AMD Ryzen 3 8GB RAM 256GB SSD 15.6 Inch Windows 11 Laptop,£349.97,"AMD Ryzen 3 7320U Processor, 15.6 Inch Full HD Screen, 8GB RAM, 256GB SSD, 1 year warranty",https://www.laptopsdirect.co.uk/acer-extensa-15-amd-ryzen-3-8gb-ram-256gb-ssd-15.6-inch-windows-11-laptop-nx.eh3ek.005/version.asp
Refurbished HP EliteBook 840 G5 Ultrabook Core i5 8th gen 16GB 512GB 14 Inch Windows 11 Professional Laptop,£349.97,"Intel Core i5 Processor, 14 Inch 1366 x 768 Screen, 16GB RAM, 512GB SSD, 1 year warranty",https://www.laptopsdirect.co.uk/refurbished-hp-elitebook-840-g5-ultrabook-core-i5-8th-gen-16gb-512gb-14-inc-t1-840g5i516gb512gbw10p/version.asp
Toshiba Dynabook Satellite Pro C30-K-115 Intel Core i5 8GB RAM 256GB SSD 13.3 Inch Windows 10 Pro Laptop,£389.97,"Intel Core i5 1235U Processor, Iris Xe Graphics Graphics card, 13.3 Inch Full HD Screen, 8GB RAM, 256GB SSD",https://www.laptopsdirect.co.uk/toshiba-dynabook-satellite-pro-c30-k-115-intel-core-i5-8gb-ram-256gb-ssd-13-a1psy11e1152/version.asp
Lenovo Legion Slim 5 Intel Core i7 16GB 1TB RTX 4060 165Hz FHD 16 Inch Windows 11 Gaming Laptop,£1419.97,"Intel Core i7 13700H Processor, GeForce RTX 4060 Graphics card, 16 Inch 2560x1600 Screen, 16GB RAM, 1TB SSD",https://www.laptopsdirect.co.uk/lenovo-legion-slim-5-intel-core-i7-13700h-16gb-1tb-rtx-4060-165hz-fhd-16-in-82ya000tuk/version.asp
"Apple MacBook Air 13.3"" M1 8GB 256GB SSD 2020 - Silver",£847.97,"M1 M1 Processor, M1 Graphics card, 13.3 Inch 2560 x 1600 Screen, 8GB RAM, 256GB SSD",https://www.laptopsdirect.co.uk/macbook-air-13-inch-apple-m1-chip-8-core-cpu-7-core-gpu-8gb-256gb-ssd-sil-mgn93b-a/version.asp
"Apple MacBook Air 13.3"" M1 8GB 256GB SSD 2020 - Gold",£829.97,"M1 M1 Processor, M1 Graphics card, 13 Inch 2560 x 1600 Screen, 8GB RAM, 256GB SSD",https://www.laptopsdirect.co.uk/macbook-air-13-inch-apple-m1-chip-8-core-cpu-7-core-gpu-8gb-256gb-ssd-gol-mgnd3b-a/version.asp
Lenovo 500w Gen 3 82J3 Celeron N5100 4GB 128GB SSD 11.6 Inch Windows 11 Pro Laptop,£399.97,"Intel Celeron N5100 Processor, UHD Graphics Graphics card, 11.6 Inch 1366 x 768 Screen, 4GB RAM, 128GB SSD",https://www.laptopsdirect.co.uk/lenovo-500w-gen-3-82j3-intel-celeron-n5100-4gb-128gb-ssd-11.6-inch-windows-82j3000duk/version.asp
HP ProBook 440 G9 Intel Core i5-1235U 8GB 256GB SSD 14 Inch Windows 10 Pro Laptop,£719.97,"Intel Core i5 1235U Processor, Iris Xe Graphics Graphics card, 14 Inch Full HD Screen, 8GB RAM, 256GB SSD",https://www.laptopsdirect.co.uk/hp-probook-440-g9-core-i5-1235u-8gb-256gb-ssd-iris-xe-graphics-14-inch-wind-5y4a2ea/version.asp
Dell Vostro 5620 Intel Core-i5 1240P 8GB 256GB SSD 16 Inch Iris Xe Graphics Windows 10 Pro Laptop,£689.97,"Intel Core i5 1240P Processor, Iris Xe Graphics Graphics card, 16 Inch 1920 x 1200 Screen, 8GB RAM, 256GB SSD",https://www.laptopsdirect.co.uk/dell-vostro-5620-intel-core-i5-1240p-8gb-256gb-ssd-16-inch-iris-xe-graphics-mr1md/version.asp
Lenovo Legion 5 15IAH7H Intel Core i5 8GB 512GB RTX 3060 165Hz Windows 11 Home Gaming Laptop,£879.97,"Intel Core i5 12500H Processor, GeForce RTX 3060 6GB Graphics card, 15.6 Inch QHD Screen, 8GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/lenovo-intel-core-i5-12500h-8gb-ram-512gb-ssd-rtx-3050-gaming-laptop-82rb0050uk/version.asp
MSI Cyborg 15 Intel Core i7-12650H 16GB 512GB SSD GeForce RTX 4060 15.5 Inch Gaming Laptop,£997.97,"Intel Core i7 12650H Processor, GeForce RTX 4060 8GB Graphics card, 15.6 Inch Full HD 144Hz Screen, 16GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/msi-cyborg-15-intel-core-i7-12650h-16gb-512gb-ssd-geforce-rtx-4060-15.5-inc-9s7-15k111-025/version.asp
MEDION Intel Core i5 8GB RAM 512GB SSD Windows 11 Home 15.6 Inch FHD Laptop,£399.97,"Intel Core i5 1135G7 Processor, 15.6 Inch Full HD Screen, 8GB RAM, 512GB SSD, 2 year warranty",https://www.laptopsdirect.co.uk/medion-intel-core-i5-8gb-ram-512gb-ssd-win-11-home-15.6-inch-fhd-laptop-30033844/version.asp
Apple MacBook Pro 16 Inch M2 Pro Chip 16GB 512GB SSD - Silver,£2199.97,"M2 Pro M2 Pro Chip Processor, M2 Pro 19-core Graphics card, 16 Inch 3456 x 2234 120Hz Screen, 16GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/macbook-pro-16-inch-apple-m2-pro-chip-12c-cpu-19c-gpu-16gb-um-512gb-ss-mnwc3b-a/version.asp
Lenovo V14 G3 Intel Core i5-1235U 8GB RAM 256GB SSD 14 Inch Windows 11 Pro Laptop,£519.97,"Intel Core i5 I5-1235U Processor, Intel Iris Xe Graphics Graphics card, 14 Inch Full HD Screen, 8GB RAM, 256GB SSD",https://www.laptopsdirect.co.uk/lenovo-intel-core-i5-1235u-8gb-ram-256gb-ssd-14-inch-windows-11-pro-laptop-82ts000huk/version.asp
Refurbished Dell Latitude 5490 Core i5 8th Gen 8GB 256GB 14 Inch Windows 11 Professional Laptop,£299.97,"Intel Core i5 8350U Processor, 14 Inch 1366 x 768 Screen, 8GB RAM, 256GB SSD, 1 year warranty",https://www.laptopsdirect.co.uk/refurbished-dell-latitude-5490-core-i5-8th-gen-8gb-256gb-14-inch-windows-10-t1-5490i58gb256gbw10p/version.asp
MSI Prestige 14 Evo Intel Core i7-1280P 16GB 512GB SSD 14 Inch FHD Windows 11 Home Laptop,£649.97,"Intel Core i7 1280p Processor, Iris Xe Graphics Graphics card, 14 Inch Full HD Screen, 16GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/prestige-14evo-a12m-043uk-9s7-14c612-043/version.asp
Apple MacBook Air 13.6 Inch M2 8GB RAM 256GB SSD 2022 - Space Grey,£1059.97,"M2 M2 Processor, M2 8-Core GPU Graphics card, 13.6 Inch 2560 x 1664 Screen, 8GB RAM, 256GB SSD",https://www.laptopsdirect.co.uk/macbook-air-13.6-inch-apple-m2-chip-8c-cpu-8c-gpu-8gb-ram-256gb-ssd-space-mlxw3b-a/version.asp
Refurbished Asus VivoBook E210MA Intel Celeron N4020 4GB 64GB 11.6 Inch Windows 11 Laptop,£124.97,"Intel Celeron N4020 Processor, 11.6 Inch 1366 x 768 Screen, 4GB RAM, 64GB SSD, 3 Month Warranty",https://www.laptopsdirect.co.uk/grade-a1-asus-vivobook-e210ma-intel-celeron-n4020-4gb-64gb-ssd-11.6-inch-a1-e210ma-gj181ts/version.asp
